,Unnamed: 0,nama,tahun,status
4254,4254.0,"Dagel Palastri, S.Gz",2019.0,Kuliah
4255,4255.0,"Hamima Tamba, S.H.",2021.0,Menganggur
4256,4256.0,Nardi Sihotang,2021.0,Kuliah
4257,4257.0,Tgk. Wage Hastuti,2020.0,Menganggur
4258,4258.0,"KH. Murti Hastuti, S.Kom",2021.0,Bekerja
4259,4259.0,Hana Pudjiastuti,2020.0,Kuliah
4260,4260.0,Ir. Ana Anggriawan,2019.0,Menganggur
4261,4261.0,Intan Yulianti,2021.0,Kuliah
4262,4262.0,Rahmi Nasyidah,2019.0,Bekerja
4263,4263.0,"Ir. Carla Mayasari, S.E.",2021.0,Bekerja
4264,4264.0,Farah Sirait,2020.0,Menganggur
4265,4265.0,"Puput Pudjiastuti, M.TI.",2020.0,Menganggur
4266,4266.0,"Puti Padmi Rajata, S.Psi",2020.0,Kuliah
4267,4267.0,"Dr. Kemba Hardiansyah, M.M.",2019.0,Kuliah
4268,4268.0,"Dt. Alambana Natsir, M.Farm",2020.0,Bekerja
4269,4269.0,Sutan Maryanto Rajasa,2020.0,Menganggur
4270,4270.0,Raharja Oktaviani,2021.0,Kuliah
4271,4271.0,Pangeran Saefullah,2021.0,Menganggur
4272,4272.0,Yuni Prasasta,2019.0,Bekerja
4273,4273.0,Puti Bella Nuraini,2021.0,Bekerja
4274,4274.0,"Dt. Yahya Pratiwi, M.Kom.",2019.0,Menganggur
4275,4275.0,Johan Aryani,2020.0,Bekerja
4276,4276.0,Vera Tarihoran,2020.0,Kuliah
4277,4277.0,R. Malika Rahayu,2019.0,Bekerja
4278,4278.0,"Dr. Rahmi Santoso, M.M.",2020.0,Kuliah
4279,4279.0,KH. Estiono Aryani,2020.0,Menganggur
4280,4280.0,Vanya Pudjiastuti,2021.0,Kuliah
4281,4281.0,Danuja Pratiwi,2019.0,Menganggur
4282,4282.0,Mahmud Halim,2019.0,Menganggur
4283,4283.0,"Ir. Ulya Mayasari, M.Farm",2019.0,Kuliah
4284,4284.0,Xanana Haryanto,2019.0,Menganggur
4285,4285.0,Drs. Yulia Uwais,2019.0,Kuliah
4286,4286.0,Nyana Halimah,2021.0,Kuliah
4287,4287.0,Chelsea Melani,2020.0,Kuliah
4288,4288.0,Slamet Yolanda,2020.0,Kuliah
4289,4289.0,Kamila Pranowo,2021.0,Kuliah
4290,4290.0,Amelia Pradipta,2021.0,Kuliah
4291,4291.0,Tira Firmansyah,2019.0,Kuliah
4292,4292.0,Jamal Pradana,2021.0,Bekerja
4293,4293.0,"Rina Salahudin, M.TI.",2021.0,Bekerja
4294,4294.0,"Jaka Salahudin, S.Ked",2021.0,Menganggur
4295,4295.0,Ismail Wastuti,2021.0,Bekerja
4296,4296.0,"Drs. Oskar Pratiwi, S.IP",2019.0,Kuliah
4297,4297.0,Latif Najmudin,2019.0,Bekerja
4298,4298.0,"Dr. Wirda Nababan, S.Pd",2021.0,Menganggur
4299,4299.0,"R.M. Manah Safitri, S.T.",2019.0,Kuliah
4300,4300.0,Darmana Nababan,2021.0,Bekerja
4301,4301.0,Puti Yulia Mandala,2021.0,Menganggur
4302,4302.0,"R. Gina Simanjuntak, S.IP",2019.0,Menganggur
4303,4303.0,Jarwadi Winarsih,2021.0,Bekerja
4304,4304.0,"Dr. Ade Nurdiyanti, S.Gz",2021.0,Kuliah
4305,4305.0,"Laksana Ardianto, S.Gz",2021.0,Menganggur
4306,4306.0,Hafshah Lazuardi,2020.0,Menganggur
4307,4307.0,"Drs. Cemani Firgantoro, S.Ked",2019.0,Bekerja
4308,4308.0,Among Najmudin,2019.0,Kuliah
4309,4309.0,Tgk. Lintang Haryanto,2019.0,Menganggur
4310,4310.0,Samiah Gunawan,2020.0,Menganggur
4311,4311.0,Putri Mayasari,2020.0,Menganggur
4312,4312.0,Melinda Suartini,2019.0,Bekerja
4313,4313.0,Tgk. Cahya Sirait,2020.0,Bekerja
4314,4314.0,"drg. Mulya Hidayat, M.Pd",2021.0,Kuliah
4315,4315.0,Nadia Usamah,2020.0,Menganggur
4316,4316.0,"Yono Lazuardi, S.Pd",2019.0,Kuliah
4317,4317.0,Violet Nasyidah,2019.0,Bekerja
4318,4318.0,Karimah Hutagalung,2021.0,Menganggur
4319,4319.0,"Drs. Siska Rahayu, S.Kom",2021.0,Menganggur
4320,4320.0,Safina Latupono,2020.0,Menganggur
4321,4321.0,Baktiadi Tarihoran,2020.0,Menganggur
4322,4322.0,Wirda Wulandari,2019.0,Kuliah
4323,4323.0,"Halima Purnawati, S.IP",2019.0,Bekerja
4324,4324.0,Hj. Karen Mangunsong,2019.0,Bekerja
4325,4325.0,"Dr. Aurora Tamba, S.Ked",2020.0,Menganggur
4326,4326.0,Olivia Halim,2020.0,Bekerja
4327,4327.0,Pia Susanti,2019.0,Bekerja
4328,4328.0,Prasetyo Hassanah,2020.0,Bekerja
4329,4329.0,Hj. Cinta Siregar,2019.0,Kuliah
4330,4330.0,"KH. Okta Haryanto, S.E.I",2019.0,Kuliah
4331,4331.0,Zahra Prabowo,2019.0,Bekerja
4332,4332.0,R.A. Hesti Pradipta,2020.0,Menganggur
4333,4333.0,"Okta Kusumo, S.Gz",2020.0,Menganggur
4334,4334.0,drg. Zalindra Tamba,2020.0,Menganggur
4335,4335.0,"Tgk. Oliva Rajata, S.Sos",2021.0,Bekerja
4336,4336.0,Dimas Rajasa,2021.0,Menganggur
4337,4337.0,drg. Cawisono Uyainah,2019.0,Bekerja
4338,4338.0,Jamalia Ardianto,2019.0,Menganggur
4339,4339.0,Septi Yolanda,2020.0,Bekerja
4340,4340.0,Intan Mardhiyah,2021.0,Menganggur
4341,4341.0,Kamaria Tamba,2019.0,Menganggur
4342,4342.0,Najib Mulyani,2021.0,Menganggur
4343,4343.0,Daruna Halimah,2021.0,Kuliah
4344,4344.0,R.M. Gamblang Permata,2021.0,Bekerja
4345,4345.0,Nyana Kuswoyo,2019.0,Bekerja
4346,4346.0,Purwanto Hutapea,2021.0,Bekerja
4347,4347.0,Zelaya Simanjuntak,2020.0,Kuliah
4348,4348.0,R.A. Tania Zulaika,2019.0,Kuliah
4349,4349.0,T. Raden Nainggolan,2020.0,Kuliah
4350,4350.0,Tgk. Gina Sihotang,2019.0,Kuliah
4351,4351.0,"Oni Firmansyah, S.Kom",2019.0,Bekerja
4352,4352.0,Gina Saragih,2020.0,Bekerja
4353,4353.0,"Tgk. Ana Mandala, M.Farm",2020.0,Bekerja
4354,4354.0,Yani Suartini,2021.0,Kuliah
4355,4355.0,Jaeman Prasetya,2020.0,Menganggur
4356,4356.0,Cut Siti Budiyanto,2021.0,Bekerja
4357,4357.0,Faizah Hutapea,2020.0,Menganggur
4358,4358.0,Rahayu Firgantoro,2021.0,Kuliah
4359,4359.0,"drg. Praba Pertiwi, S.Kom",2021.0,Menganggur
4360,4360.0,Luwes Situmorang,2020.0,Bekerja
4361,4361.0,"Bakiman Wijaya, S.E.",2021.0,Kuliah
4362,4362.0,"Puti Natalia Jailani, S.I.Kom",2019.0,Menganggur
4363,4363.0,"T. Nasim Latupono, S.Ked",2021.0,Kuliah
4364,4364.0,Sabar Mulyani,2021.0,Kuliah
4365,4365.0,Xanana Nasyiah,2021.0,Bekerja
4366,4366.0,Citra Hakim,2021.0,Kuliah
4367,4367.0,R. Sabar Maryadi,2021.0,Kuliah
4368,4368.0,Sari Padmasari,2019.0,Kuliah
4369,4369.0,Lili Dabukke,2020.0,Bekerja
4370,4370.0,Padmi Kusumo,2021.0,Kuliah
4371,4371.0,"Yulia Usada, M.Ak",2021.0,Kuliah
4372,4372.0,Puti Tampubolon,2021.0,Menganggur
4373,4373.0,"Yono Kusmawati, S.Gz",2019.0,Kuliah
4374,4374.0,Zulfa Napitupulu,2020.0,Menganggur
4375,4375.0,Maria Nugroho,2020.0,Kuliah
4376,4376.0,Bahuraksa Simbolon,2020.0,Kuliah
4377,4377.0,Nasim Hartati,2019.0,Kuliah
4378,4378.0,Kurnia Hidayat,2021.0,Menganggur
4379,4379.0,Paulin Santoso,2021.0,Kuliah
4380,4380.0,Puti Padmi Sihombing,2021.0,Kuliah
4381,4381.0,"Gandi Gunawan, S.H.",2019.0,Menganggur
4382,4382.0,"H. Jaiman Budiyanto, S.Kom",2019.0,Menganggur
4383,4383.0,R.M. Mursita Sinaga,2019.0,Kuliah
4384,4384.0,Kezia Prasetya,2020.0,Kuliah
4385,4385.0,Marsito Sirait,2019.0,Bekerja
4386,4386.0,Putri Hutagalung,2020.0,Bekerja
4387,4387.0,Farhunnisa Permata,2019.0,Bekerja
4388,4388.0,Anastasia Santoso,2021.0,Kuliah
4389,4389.0,"Sutan Paiman Laksita, S.I.Kom",2020.0,Kuliah
4390,4390.0,Dr. Purwanto Tampubolon,2019.0,Bekerja
4391,4391.0,Fathonah Mahendra,2021.0,Kuliah
4392,4392.0,Zelaya Pranowo,2021.0,Bekerja
4393,4393.0,Suci Padmasari,2020.0,Menganggur
4394,4394.0,Yunita Dongoran,2019.0,Bekerja
4395,4395.0,Umi Sitompul,2019.0,Menganggur
4396,4396.0,Anom Zulkarnain,2021.0,Bekerja
4397,4397.0,Umar Santoso,2020.0,Menganggur
4398,4398.0,Ratna Narpati,2021.0,Menganggur
4399,4399.0,Argono Maryati,2021.0,Menganggur
4400,4400.0,Yunita Siregar,2019.0,Bekerja
4401,4401.0,Sabrina Farida,2020.0,Kuliah
4402,4402.0,Tgk. Puti Nuraini,2019.0,Kuliah
4403,4403.0,Gasti Lestari,2021.0,Menganggur
4404,4404.0,Dadap Jailani,2019.0,Menganggur
4405,4405.0,Puji Sudiati,2019.0,Kuliah
4406,4406.0,"Sari Putra, S.Ked",2020.0,Menganggur
4407,4407.0,Rini Hidayanto,2021.0,Bekerja
4408,4408.0,dr. Luluh Permata,2019.0,Menganggur
4409,4409.0,Bella Namaga,2019.0,Bekerja
4410,4410.0,Shania Santoso,2019.0,Menganggur
4411,4411.0,Yulia Santoso,2019.0,Bekerja
4412,4412.0,Daliono Rajasa,2020.0,Bekerja
4413,4413.0,Uchita Zulkarnain,2019.0,Menganggur
4414,4414.0,Jelita Yuniar,2019.0,Bekerja
4415,4415.0,Padmi Kuswandari,2020.0,Menganggur
4416,4416.0,Cici Widiastuti,2019.0,Kuliah
4417,4417.0,Mahmud Hidayat,2019.0,Bekerja
4418,4418.0,Clara Waskita,2021.0,Kuliah
4419,4419.0,Tgk. Paris Anggraini,2020.0,Menganggur
4420,4420.0,Jabal Prasasta,2020.0,Bekerja
4421,4421.0,Puti Wacana,2020.0,Bekerja
4422,4422.0,Rika Namaga,2021.0,Bekerja
4423,4423.0,Taswir Hakim,2020.0,Kuliah
4424,4424.0,Jamil Napitupulu,2020.0,Menganggur
4425,4425.0,"Eja Andriani, S.Gz",2020.0,Kuliah
4426,4426.0,Tiara Narpati,2020.0,Kuliah
4427,4427.0,Ellis Nababan,2020.0,Bekerja
4428,4428.0,Nabila Ardianto,2020.0,Bekerja
4429,4429.0,Julia Sitorus,2019.0,Menganggur
4430,4430.0,Dr. Gaman Hidayanto,2021.0,Menganggur
4431,4431.0,"Umaya Usamah, M.Kom.",2021.0,Bekerja
4432,4432.0,Dian Ardianto,2020.0,Bekerja
4433,4433.0,Hafshah Budiyanto,2020.0,Bekerja
4434,4434.0,KH. Arsipatra Rajasa,2020.0,Kuliah
4435,4435.0,Sutan Mulyanto Megantara,2020.0,Menganggur
4436,4436.0,Farhunnisa Mahendra,2019.0,Bekerja
4437,4437.0,"Salwa Nugroho, S.Farm",2021.0,Kuliah
4438,4438.0,"Kamidin Wulandari, S.T.",2020.0,Kuliah
4439,4439.0,Nilam Hassanah,2019.0,Kuliah
4440,4440.0,Agnes Setiawan,2019.0,Menganggur
4441,4441.0,Darmaji Yolanda,2019.0,Menganggur
4442,4442.0,Latika Kusumo,2020.0,Menganggur
4443,4443.0,Dr. Fathonah Suwarno,2020.0,Kuliah
4444,4444.0,Ella Melani,2020.0,Kuliah
4445,4445.0,"Hj. Hafshah Dongoran, M.Kom.",2019.0,Bekerja
4446,4446.0,Ida Susanti,2019.0,Kuliah
4447,4447.0,Aisyah Utama,2021.0,Menganggur
4448,4448.0,Harjaya Pradipta,2021.0,Menganggur
4449,4449.0,Dr. Oni Permata,2019.0,Kuliah
4450,4450.0,Ani Sihombing,2020.0,Bekerja
4451,4451.0,Dt. Anom Siregar,2021.0,Menganggur
4452,4452.0,Jamalia Sihombing,2019.0,Kuliah
4453,4453.0,Darman Wastuti,2019.0,Bekerja
4454,4454.0,Martani Mayasari,2020.0,Kuliah
4455,4455.0,Belinda Suryatmi,2021.0,Menganggur
4456,4456.0,"KH. Akarsana Hasanah, M.Pd",2020.0,Kuliah
4457,4457.0,Dalima Siregar,2020.0,Menganggur
4458,4458.0,Dina Pangestu,2021.0,Kuliah
4459,4459.0,Ina Adriansyah,2019.0,Kuliah
4460,4460.0,"Abyasa Wasita, M.M.",2021.0,Menganggur
4461,4461.0,"R. Yessi Hartati, S.T.",2021.0,Kuliah
4462,4462.0,Prima Maulana,2021.0,Kuliah
4463,4463.0,"Salsabila Hidayanto, S.I.Kom",2021.0,Kuliah
4464,4464.0,"Farhunnisa Januar, S.E.I",2019.0,Bekerja
4465,4465.0,"Tgk. Humaira Hidayat, S.T.",2021.0,Kuliah
4466,4466.0,Maya Mustofa,2020.0,Kuliah
4467,4467.0,"Restu Hartati, M.Pd",2021.0,Menganggur
4468,4468.0,"Sarah Zulaika, S.I.Kom",2020.0,Bekerja
4469,4469.0,Mahmud Laksmiwati,2021.0,Bekerja
4470,4470.0,Faizah Siregar,2020.0,Kuliah
4471,4471.0,Sari Sitompul,2020.0,Kuliah
4472,4472.0,"Gina Sudiati, S.IP",2021.0,Bekerja
4473,4473.0,Kenzie Nugroho,2019.0,Kuliah
4474,4474.0,drg. Embuh Sirait,2021.0,Kuliah
4475,4475.0,"R. Fathonah Utama, M.Ak",2019.0,Bekerja
4476,4476.0,Garda Wijaya,2021.0,Menganggur
4477,4477.0,"Hj. Wulan Padmasari, S.T.",2021.0,Bekerja
4478,4478.0,"Baktiono Saputra, S.IP",2020.0,Menganggur
4479,4479.0,Daruna Nasyidah,2019.0,Kuliah
4480,4480.0,Cut Usyi Mustofa,2020.0,Kuliah
4481,4481.0,Nilam Nasyiah,2019.0,Menganggur
4482,4482.0,"Ir. Ratna Mulyani, S.Sos",2020.0,Menganggur
4483,4483.0,Amalia Budiman,2021.0,Menganggur
4484,4484.0,Padma Puspasari,2019.0,Kuliah
4485,4485.0,"Puti Kiandra Hutapea, S.Kom",2019.0,Menganggur
4486,4486.0,"R. Oman Susanti, S.Psi",2020.0,Bekerja
4487,4487.0,Hafshah Prakasa,2020.0,Menganggur
4488,4488.0,Kardi Laksita,2019.0,Menganggur
4489,4489.0,Ajiono Simanjuntak,2021.0,Menganggur
4490,4490.0,Drs. Gamani Dabukke,2019.0,Menganggur
4491,4491.0,Ir. Gabriella Halim,2020.0,Menganggur
4492,4492.0,Tgk. Emas Haryanti,2020.0,Menganggur
4493,4493.0,Mutia Sudiati,2021.0,Kuliah
4494,4494.0,Raden Sihombing,2019.0,Kuliah
4495,4495.0,Juli Hariyah,2019.0,Menganggur
4496,4496.0,Cut Devi Permata,2020.0,Kuliah
4497,4497.0,Yahya Pratiwi,2021.0,Bekerja
4498,4498.0,"Dt. Danang Mahendra, S.Psi",2019.0,Menganggur
4499,4499.0,drg. Opung Pratiwi,2020.0,Kuliah
4500,4500.0,Rahmi Andriani,2021.0,Menganggur
4501,4501.0,"Laswi Mansur, S.Pd",2019.0,Bekerja
4502,4502.0,Violet Setiawan,2019.0,Kuliah
4503,4503.0,Jamalia Nugroho,2021.0,Bekerja
4504,4504.0,Abyasa Saputra,2019.0,Bekerja
4505,4505.0,"Ir. Uchita Dabukke, M.Kom.",2020.0,Menganggur
4506,4506.0,"Jagapati Sihombing, S.Sos",2019.0,Menganggur
4507,4507.0,Raden Handayani,2019.0,Menganggur
4508,4508.0,H. Narji Mardhiyah,2020.0,Bekerja
4509,4509.0,Nadia Pranowo,2019.0,Kuliah
4510,4510.0,"Sutan Aris Safitri, S.Farm",2019.0,Bekerja
4511,4511.0,Narji Nashiruddin,2020.0,Bekerja
4512,4512.0,Prayogo Rajata,2019.0,Kuliah
4513,4513.0,"R.M. Saadat Situmorang, S.Sos",2019.0,Kuliah
4514,4514.0,"Kenes Suartini, S.Farm",2021.0,Menganggur
4515,4515.0,Tiara Winarsih,2019.0,Menganggur
4516,4516.0,Samiah Mardhiyah,2021.0,Kuliah
4517,4517.0,Prabawa Mardhiyah,2019.0,Kuliah
4518,4518.0,dr. Darmanto Santoso,2020.0,Kuliah
4519,4519.0,Siska Pudjiastuti,2019.0,Kuliah
4520,4520.0,"H. Bala Susanti, S.E.",2019.0,Kuliah
4521,4521.0,Rachel Wibowo,2020.0,Kuliah
4522,4522.0,Adinata Wasita,2020.0,Kuliah
4523,4523.0,"R. Prabu Situmorang, S.IP",2021.0,Menganggur
4524,4524.0,Safina Hakim,2021.0,Bekerja
4525,4525.0,"KH. Jaiman Uwais, S.IP",2021.0,Kuliah
4526,4526.0,"Zalindra Prasasta, M.Kom.",2020.0,Menganggur
4527,4527.0,Elma Puspasari,2019.0,Bekerja
4528,4528.0,T. Upik Hastuti,2021.0,Bekerja
4529,4529.0,"R.A. Gina Utami, S.H.",2019.0,Menganggur
4530,4530.0,Dr. Kamaria Hastuti,2020.0,Menganggur
4531,4531.0,Padma Hutagalung,2020.0,Bekerja
4532,4532.0,Cinta Ardianto,2021.0,Bekerja
4533,4533.0,Mahfud Novitasari,2020.0,Menganggur
4534,4534.0,"Tgk. Cahyono Permata, M.TI.",2020.0,Menganggur
4535,4535.0,Ghani Nurdiyanti,2020.0,Menganggur
4536,4536.0,"Sabri Nababan, M.Ak",2019.0,Kuliah
4537,4537.0,"Tgk. Sabar Sitorus, S.Sos",2020.0,Menganggur
4538,4538.0,Asirwanda Saputra,2020.0,Menganggur
4539,4539.0,Pia Marpaung,2021.0,Kuliah
4540,4540.0,Rahmat Pudjiastuti,2021.0,Menganggur
4541,4541.0,Hj. Sarah Sitompul,2021.0,Bekerja
4542,4542.0,Tgk. Vivi Suwarno,2020.0,Menganggur
4543,4543.0,"Candrakanta Jailani, S.E.",2019.0,Kuliah
4544,4544.0,Nabila Wijayanti,2021.0,Menganggur
4545,4545.0,Galih Handayani,2019.0,Bekerja
4546,4546.0,Kenzie Winarno,2021.0,Bekerja
4547,4547.0,"R. Yulia Wibowo, S.I.Kom",2021.0,Bekerja
4548,4548.0,Ganep Dabukke,2019.0,Menganggur
4549,4549.0,"Rusman Nurdiyanti, M.Kom.",2021.0,Kuliah
4550,4550.0,Kairav Situmorang,2019.0,Kuliah
4551,4551.0,Utama Anggriawan,2021.0,Bekerja
4552,4552.0,"Uda Maheswara, M.Farm",2021.0,Bekerja
4553,4553.0,"Hamima Mangunsong, M.TI.",2019.0,Kuliah
4554,4554.0,Teddy Sihotang,2021.0,Menganggur
4555,4555.0,Ilyas Rajata,2021.0,Menganggur
4556,4556.0,Unjani Mayasari,2019.0,Menganggur
4557,4557.0,"Jarwi Mulyani, M.Ak",2021.0,Bekerja
4558,4558.0,Sutan Mulya Mangunsong,2020.0,Bekerja
4559,4559.0,R. Gadang Maryadi,2019.0,Bekerja
4560,4560.0,"Ani Wasita, S.Gz",2021.0,Menganggur
4561,4561.0,"Parman Mulyani, S.I.Kom",2020.0,Bekerja
4562,4562.0,Clara Zulaika,2021.0,Bekerja
4563,4563.0,dr. Zelaya Permadi,2021.0,Bekerja
4564,4564.0,drg. Bakidin Suartini,2021.0,Bekerja
4565,4565.0,Dr. Adiarja Wastuti,2021.0,Menganggur
4566,4566.0,Kacung Sihotang,2020.0,Bekerja
4567,4567.0,Putu Pratama,2020.0,Menganggur
4568,4568.0,Warta Mandasari,2021.0,Menganggur
4569,4569.0,Rizki Ardianto,2019.0,Bekerja
4570,4570.0,Ajeng Pudjiastuti,2019.0,Bekerja
4571,4571.0,Ana Hutapea,2019.0,Bekerja
4572,4572.0,Kani Hariyah,2019.0,Menganggur
4573,4573.0,Asmuni Situmorang,2019.0,Menganggur
4574,4574.0,"Baktiadi Anggraini, S.Pt",2019.0,Bekerja
4575,4575.0,Slamet Agustina,2020.0,Menganggur
4576,4576.0,Samiah Marpaung,2021.0,Menganggur
4577,4577.0,"Kadir Sirait, S.Kom",2021.0,Menganggur
4578,4578.0,Olivia Andriani,2020.0,Menganggur
4579,4579.0,Dt. Aswani Sitorus,2021.0,Menganggur
4580,4580.0,Darsirah Prasetyo,2021.0,Kuliah
4581,4581.0,"dr. Dasa Dongoran, S.Sos",2020.0,Kuliah
4582,4582.0,Karna Adriansyah,2021.0,Menganggur
4583,4583.0,R.M. Warsita Saefullah,2021.0,Menganggur
4584,4584.0,Marwata Januar,2021.0,Menganggur
4585,4585.0,"Tantri Rahimah, S.Pt",2020.0,Kuliah
4586,4586.0,"Banara Winarno, S.Pd",2019.0,Bekerja
4587,4587.0,Ana Sihombing,2021.0,Kuliah
4588,4588.0,dr. Zalindra Mangunsong,2021.0,Kuliah
4589,4589.0,Tgk. Qori Widodo,2019.0,Bekerja
4590,4590.0,Panji Nuraini,2019.0,Menganggur
4591,4591.0,Jessica Wahyuni,2020.0,Bekerja
4592,4592.0,Puti Salimah Situmorang,2021.0,Menganggur
4593,4593.0,Jasmin Suartini,2020.0,Bekerja
4594,4594.0,Ihsan Suartini,2020.0,Menganggur
4595,4595.0,Hardana Rajasa,2021.0,Menganggur
4596,4596.0,Bakijan Wasita,2021.0,Menganggur
4597,4597.0,dr. Uchita Pangestu,2021.0,Menganggur
4598,4598.0,Simon Santoso,2020.0,Bekerja
4599,4599.0,dr. Ade Hutapea,2020.0,Menganggur
4600,4600.0,Puti Unjani Wastuti,2019.0,Kuliah
4601,4601.0,Dr. Paris Riyanti,2019.0,Bekerja
4602,4602.0,drg. Kamidin Wastuti,2021.0,Kuliah
4603,4603.0,"R. Sari Uyainah, S.Ked",2019.0,Bekerja
4604,4604.0,Humaira Purwanti,2020.0,Menganggur
4605,4605.0,Natalia Budiyanto,2021.0,Menganggur
4606,4606.0,Shania Prakasa,2021.0,Bekerja
4607,4607.0,"Vivi Dongoran, S.E.",2021.0,Bekerja
4608,4608.0,"drg. Putri Nugroho, S.I.Kom",2019.0,Menganggur
4609,4609.0,R.M. Ibrani Kusumo,2019.0,Bekerja
4610,4610.0,Lantar Maheswara,2021.0,Menganggur
4611,4611.0,R.M. Aris Hassanah,2021.0,Kuliah
4612,4612.0,"Cut Vanya Mayasari, S.E.I",2020.0,Bekerja
4613,4613.0,Mutia Pratiwi,2020.0,Menganggur
4614,4614.0,R. Siska Gunawan,2021.0,Menganggur
4615,4615.0,Drs. Rahmi Marbun,2019.0,Kuliah
4616,4616.0,Sutan Marwata Dongoran,2021.0,Bekerja
4617,4617.0,Hilda Halimah,2021.0,Bekerja
4618,4618.0,Bagya Samosir,2019.0,Kuliah
4619,4619.0,"Ir. Prasetyo Sihombing, S.E.I",2020.0,Bekerja
4620,4620.0,Dalimin Prasasta,2020.0,Kuliah
4621,4621.0,T. Harsana Marbun,2021.0,Menganggur
4622,4622.0,dr. Jarwadi Hastuti,2019.0,Bekerja
4623,4623.0,"Darmaji Wastuti, S.E.",2020.0,Kuliah
4624,4624.0,Jarwadi Maryati,2020.0,Menganggur
4625,4625.0,Vivi Adriansyah,2021.0,Bekerja
4626,4626.0,"Dr. Jatmiko Mansur, S.T.",2020.0,Bekerja
4627,4627.0,Faizah Prakasa,2021.0,Menganggur
4628,4628.0,Pia Narpati,2021.0,Bekerja
4629,4629.0,Dr. Rina Puspita,2019.0,Menganggur
4630,4630.0,Latif Najmudin,2019.0,Menganggur
4631,4631.0,R.M. Argono Putra,2020.0,Bekerja
4632,4632.0,Latika Rajasa,2019.0,Menganggur
4633,4633.0,"Gasti Yolanda, S.Pd",2019.0,Menganggur
4634,4634.0,Tami Mangunsong,2020.0,Kuliah
4635,4635.0,"Kairav Andriani, S.Psi",2019.0,Kuliah
4636,4636.0,"drg. Jumadi Rajasa, M.TI.",2020.0,Menganggur
4637,4637.0,dr. Edi Melani,2021.0,Menganggur
4638,4638.0,"T. Cahyo Lailasari, S.T.",2021.0,Menganggur
4639,4639.0,"H. Rahmat Permata, S.T.",2020.0,Kuliah
4640,4640.0,Citra Pratiwi,2020.0,Menganggur
4641,4641.0,Kanda Permadi,2020.0,Menganggur
4642,4642.0,Kamal Kuswandari,2020.0,Bekerja
4643,4643.0,Icha Sinaga,2019.0,Kuliah
4644,4644.0,Sakti Rajata,2019.0,Kuliah
4645,4645.0,Cengkir Firmansyah,2021.0,Menganggur
4646,4646.0,"Hartaka Wahyudin, S.Gz",2021.0,Menganggur
4647,4647.0,drg. Shakila Permata,2019.0,Kuliah
4648,4648.0,"T. Opung Sitorus, S.T.",2019.0,Menganggur
4649,4649.0,Cinthia Wahyuni,2019.0,Bekerja
4650,4650.0,"Ami Waluyo, S.Sos",2019.0,Kuliah
4651,4651.0,R.M. Panca Sudiati,2019.0,Bekerja
4652,4652.0,"T. Hairyanto Irawan, M.Kom.",2019.0,Bekerja
4653,4653.0,KH. Dartono Permata,2020.0,Menganggur
4654,4654.0,Emas Handayani,2021.0,Kuliah
4655,4655.0,R.M. Asmianto Dongoran,2020.0,Menganggur
4656,4656.0,"Padma Sirait, M.Farm",2021.0,Bekerja
4657,4657.0,"Galak Permadi, M.Kom.",2019.0,Kuliah
4658,4658.0,Irwan Purnawati,2021.0,Bekerja
4659,4659.0,"Halima Hakim, M.Pd",2021.0,Kuliah
4660,4660.0,"R.A. Dina Suryono, S.Pd",2020.0,Bekerja
4661,4661.0,"Ade Mandala, S.IP",2020.0,Kuliah
4662,4662.0,Gasti Aryani,2021.0,Kuliah
4663,4663.0,Ifa Gunarto,2019.0,Menganggur
4664,4664.0,"Puti Silvia Namaga, S.Ked",2020.0,Bekerja
4665,4665.0,"Sutan Bala Yulianti, M.Kom.",2019.0,Bekerja
4666,4666.0,Umar Usamah,2021.0,Kuliah
4667,4667.0,"dr. Siska Gunarto, M.Kom.",2020.0,Kuliah
4668,4668.0,Warji Wastuti,2021.0,Menganggur
4669,4669.0,Devi Wijayanti,2020.0,Bekerja
4670,4670.0,Eja Mandala,2021.0,Kuliah
4671,4671.0,"Sutan Jumari Adriansyah, S.I.Kom",2020.0,Bekerja
4672,4672.0,Tgk. Ghaliyati Sudiati,2019.0,Menganggur
4673,4673.0,Lantar Uwais,2019.0,Kuliah
4674,4674.0,"Jaswadi Simbolon, M.Pd",2019.0,Kuliah
4675,4675.0,"Novi Yuliarti, M.Pd",2019.0,Bekerja
4676,4676.0,Ulya Suwarno,2021.0,Bekerja
4677,4677.0,"Maryanto Tampubolon, M.M.",2020.0,Kuliah
4678,4678.0,Cut Natalia Maryati,2020.0,Menganggur
4679,4679.0,Jindra Fujiati,2019.0,Kuliah
4680,4680.0,"Jaka Hutagalung, M.Kom.",2020.0,Bekerja
4681,4681.0,Dian Pudjiastuti,2021.0,Kuliah
4682,4682.0,"dr. Fathonah Rajasa, S.I.Kom",2021.0,Menganggur
4683,4683.0,Devi Tampubolon,2019.0,Menganggur
4684,4684.0,Intan Mulyani,2021.0,Menganggur
4685,4685.0,dr. Iriana Permata,2020.0,Menganggur
4686,4686.0,Ir. Ella Mahendra,2019.0,Bekerja
4687,4687.0,Kawaca Rahmawati,2021.0,Menganggur
4688,4688.0,Baktiono Hasanah,2020.0,Bekerja
4689,4689.0,Cornelia Maheswara,2019.0,Menganggur
4690,4690.0,"Karsana Rahimah, M.M.",2021.0,Menganggur
4691,4691.0,Hasta Marbun,2020.0,Kuliah
4692,4692.0,Dewi Tamba,2019.0,Bekerja
